256.40559,65.607353,0.07810591,7.51E-6,23431.773,0.1064828,0.05474048,0.07366432,0.1366578,0.04071686,17.62368,16.71112,17.05921,18.80375,16.63048,0.01310849,0.01222185,0.01203316,0.08276594,0.05545836,17.517197200000002,16.65637952,16.98554568,18.667092200000003,16.58976314
259.20795,65.48911,0.08194418,1.45E-5,24583.254,0.09387021,0.04825662,0.06493898,0.120471,0.03589406,16.64446,15.25214,15.68765,18.61669,14.87498,0.006819805,0.00497355,0.005035026,0.08829505,0.01428524,16.55058979,15.20388338,15.622711019999999,18.496219,14.83908594
259.12701,62.332957,0.08004399,6.41E-6,24013.197,0.07490801,0.03850857,0.05182101,0.09613534,0.0286433,18.00027,17.46399,17.69046,19.46119,17.71125,0.02777937,0.07815024,0.05253068,0.1575353,0.15762,17.92536199,17.425481429999998,17.63863899,19.36505466,17.6826067
257.08298,62.496201,0.07928566,1.23E-5,23785.697999999997,0.07897887,0.04060131,0.05463722,0.1013598,0.03019991,17.305,16.22713,16.59819,18.5475,16.00165,0.01133528,0.009772224,0.009216216,0.05957231,0.02664992,17.22602113,16.18652869,16.54355278,18.4461402,15.971450090000001
258.81641,64.03942,0.07866421,1.66E-5,23599.263,0.0986774,0.05072789,0.06826457,0.1266405,0.03773223,17.67473,16.26648,16.7139,19.85653,16.00787,0.01854874,0.01291925,0.01265684,0.1692234,0.01906063,17.5760526,16.21575211,16.64563543,19.7298895,15.970137770000001
258.12711,64.016596,0.08224989,1.86E-5,24674.967,0.08309876,0.04271925,0.05748734,0.1066472,0.03177528,17.69523,16.36305,16.79026,19.75607,16.05085,0.0105221,0.007122013,0.007455935,0.1245281,0.0159447,17.61213124,16.32033075,16.73277266,19.6494228,16.01907472
257.90819,64.04625,0.07868629,2.3E-5,23605.887000000002,0.07887886,0.04054989,0.05456803,0.1012314,0.03016167,17.55806,16.17474,16.62604,19.46492,15.83868,0.01339206,0.01009416,0.01020636,0.1197476,0.01685999,17.47918114,16.13419011,16.57147197,19.3636886,15.80851833
257.6201,65.119854,0.02598106,6.0E-6,7794.318,0.108106,0.0555749,0.0747872,0.1387409,0.04133752,15.91404,15.27926,15.52275,16.99221,15.08245,0.006124981,0.01063647,0.007134403,0.03815887,0.02399416,15.805934,15.2236851,15.4479628,16.8534691,15.041112479999999
258.95093,64.664779,0.07646812,1.95E-5,22940.436,0.0886057,0.04555025,0.06129701,0.1137147,0.03388102,17.83717,16.46832,16.91024,19.80897,16.17746,0.01090533,0.009503003,0.008476571,0.1331545,0.01975675,17.7485643,16.422769749999997,16.84894299,19.6952553,16.14357898
258.71012,64.175316,0.07219916,1.69E-5,21659.748,0.1001896,0.0515053,0.06931072,0.1285812,0.03831048,17.80844,16.68563,17.05105,19.54309,16.40184,0.008548381,0.007913039,0.007453517,0.1107877,0.02663098,17.7082504,16.6341247,16.98173928,19.4145088,16.36352952
258.8705,63.892886,0.07986088,2.69E-5,23958.264,0.1087106,0.05588574,0.07520549,0.1395169,0.04156872,18.29315,16.943,17.39661,20.16383,16.60504,0.02367228,0.03503465,0.0307569,0.148975,0.03584579,18.184439400000002,16.88711426,17.32140451,20.0243131,16.563471279999998
256.69368,62.202426,0.08148286,2.62E-5,24444.858,0.09022444,0.04638241,0.06241686,0.1157921,0.03449999,17.8168,16.71187,17.10212,19.11138,16.52442,0.01232532,0.01198226,0.01015839,0.08476069,0.03747095,17.72657556,16.66548759,17.03970314,18.9955879,16.48992001
257.99905,63.964991,0.07821907,2.7E-5,23465.721,0.08185775,0.04208127,0.05662881,0.1050545,0.03130074,18.37626,17.1203,17.52496,20.03046,16.80311,0.0124892,0.009913296,0.0094244,0.1308606,0.02570751,18.294402249999997,17.07821873,17.46833119,19.9254055,16.77180926
258.11782,64.031104,0.08687139,2.15E-5,26061.417,0.08289322,0.04261359,0.05734514,0.1063834,0.03169668,17.96166,16.44066,16.90734,19.99054,16.23489,0.7174842,0.661522,0.9063517,0.1777416,0.3306721,17.87876678,16.398046410000003,16.849994860000002,19.8841566,16.20319332
