195.41887,27.548943,0.02167638,7.33E-5,6502.914,0.02562051,0.01317094,0.01772415,0.03288082,0.009796763,18.2109,17.29704,17.50799,19.87677,17.22394,0.03056338,0.03839405,0.02228011,0.2594115,0.1140712,18.18527949,17.28386906,17.49026585,19.84388918,17.214143237
193.29789,27.837771,0.02312216,3.51E-5,6936.648,0.03964178,0.02037897,0.027424,0.05087541,0.01515821,18.45155,17.40958,17.67268,19.92403,17.215,0.01955876,0.02029355,0.01655378,0.1397689,0.0564522,18.41190822,17.38920103,17.645256,19.87315459,17.19984179
194.83418,28.197922,0.03156341,1.15E-5,9469.023,0.04157579,0.0213732,0.02876194,0.05335749,0.01589774,16.41768,15.26971,15.64875,18.07053,15.00476,0.007531841,0.009307027,0.00703037,0.04571713,0.0130956,16.37610421,15.2483368,15.619988059999999,18.01717251,14.98886226
194.83416,28.074292,0.02388773,1.13E-5,7166.3189999999995,0.03252118,0.01671843,0.022498,0.04173699,0.01243544,17.04051,15.99196,16.20066,24.39582,15.92402,0.01118512,0.01443111,0.009930871,11.94483,0.0313538,17.00798882,15.975241570000001,16.178162,24.35408301,15.91158456
194.86081,27.998479,0.02224383,9.92E-6,6673.148999999999,0.02968151,0.01525862,0.02053353,0.03809262,0.01134961,16.50207,15.38128,15.74432,18.14728,15.12089,0.009139779,0.008438179,0.008748312,0.04179795,0.01289926,16.47238849,15.36602138,15.72378647,18.109187379999998,15.10954039
194.85437,27.996739,0.01828161,2.56E-5,5484.483,0.03034168,0.01559799,0.02099024,0.03893987,0.01160204,17.90125,16.83977,17.1762,20.63605,16.73737,0.01594133,0.01586341,0.01353722,0.4349434,0.05407111,17.87090832,16.82417201,17.15520976,20.59711013,16.72576796
194.85758,28.186986,0.02576436,1.44E-5,7729.308,0.04250791,0.02185238,0.02940677,0.05455374,0.01625416,17.25702,16.18907,16.5314,18.91516,15.9568,0.007186932,0.006919321,0.00615188,0.06411925,0.0183416,17.21451209,16.167217620000002,16.50199323,18.86060626,15.940545839999999
194.85246,27.517342,0.01965179,2.23E-5,5895.536999999999,0.02940576,0.01511685,0.02034277,0.03773872,0.01124416,17.6944,16.79386,17.10789,18.90648,16.5221,0.01115788,0.01266282,0.0105033,0.07879323,0.04421806,17.664994240000002,16.77874315,17.087547230000002,18.86874128,16.510855839999998
194.8346,27.435244,0.02567134,5.17E-5,7701.402,0.02595054,0.01334061,0.01795247,0.03330437,0.00992296,18.3617,17.27157,17.58656,19.10792,16.79486,0.0339437,0.03420967,0.02674653,0.1699766,0.1034682,18.33574946,17.25822939,17.568607529999998,19.07461563,16.78493704
194.83405,27.885995,0.02162358,8.65E-6,6487.074,0.03977113,0.02044547,0.02751349,0.05104142,0.01520767,16.14142,15.05166,15.38154,17.67832,14.79067,0.007464212,0.009392753,0.007948471,0.03783888,0.01356611,16.101648870000002,15.03121453,15.354026509999999,17.62727858,14.77546233
